Ticker,Date,Current Ratio,Quick Ratio,D/E,ROA,ROE,Interest Coverage,X1,X2,X3,X4,X5
BAJFINANCE.NS,2025-03-31,,,,0.03569376171717041,,,,,,,0.09086868052628509
BAJFINANCE.NS,2024-03-31,,,,0.03846039201087172,,,,0.09868592678128124,,,0.09135618247454194
BAJFINANCE.NS,2023-03-31,,,,0.04181173667590137,,,,0.09926699958299771,,,0.09798082167362561
BAJFINANCE.NS,2022-03-31,,,,0.033073111489725505,,,,0.09059510170684235,,,0.09473719924711724
BAJFINANCE.NS,2021-03-31,,,,,,,,,,,
MARUTI.NS,2025-03-31,,,,0.10987347296922524,,,,,,,1.099552328603535
MARUTI.NS,2024-03-31,,,,0.11693200220544635,,,,0.575772339680349,,,1.1696641895851612
MARUTI.NS,2023-03-31,,,,0.08231973972310715,,,,0.5547221010226586,,,1.1332803375789706
MARUTI.NS,2022-03-31,,,,0.051965360891026116,,,,0.65964195538172,,,1.140824185759924
MARUTI.NS,2021-03-31,,,,,,,,,,,
ULTRACEMCO.NS,2025-03-31,,,,0.0451700728100786,,,,,,,0.568113306828156
ULTRACEMCO.NS,2024-03-31,,,,0.06949266190227754,,,,0.09845637006643022,,,0.7034397429178247
ULTRACEMCO.NS,2023-03-31,,,,0.05541228201485201,,,,0.09898895859978273,,,0.6821279534848298
ULTRACEMCO.NS,2022-03-31,,,,0.08761187668194521,,,,0.09607470267318273,,,0.6168342264540196
ULTRACEMCO.NS,2021-03-31,,,,,,,,,,,
ASIANPAINT.NS,2025-03-31,,,,0.12074628177787172,,,,,,,1.1128032749263534
ASIANPAINT.NS,2024-03-31,,,,0.18246937500856333,,,,0.469116354081277,,,1.1823958556467382
ASIANPAINT.NS,2023-03-31,,,,0.15917706798976664,,,,0.44060934956198156,,,1.3329990696953251
ASIANPAINT.NS,2022-03-31,,,,0.13185305717561221,,,,0.3996593348981594,,,1.2591708742214844
ASIANPAINT.NS,2021-03-31,,,,,,,,,,,
HINDUNILVR.NS,2025-03-31,,,,0.13331246870305458,,,,,,,0.7797696544817225
HINDUNILVR.NS,2024-03-31,,,,0.13091886520847398,,,,0.13303354182855834,,,0.7766468362654302
HINDUNILVR.NS,2023-03-31,,,,0.13846511691545693,,,,0.1305840984032728,,,0.8147687003160616
HINDUNILVR.NS,2022-03-31,,,,0.12591290043535602,,,,0.11729086603230426,,,0.7310010352113675
HINDUNILVR.NS,2021-03-31,,,,,,,,,,,
BHARTIARTL.NS,2025-03-31,,,,0.06523849814254752,,,,,,,0.3363112712409431
BHARTIARTL.NS,2024-03-31,,,,0.016797478691024922,,,,0.025803824705138673,,,0.33739469238365827
BHARTIARTL.NS,2023-03-31,,,,0.01868625082058387,,,,0.01444070884116989,,,0.31154155132220357
BHARTIARTL.NS,2022-03-31,,,,0.0117003431814682,,,,-0.0003929537804958532,,,0.3204866687198891
BHARTIARTL.NS,2021-03-31,,,,,,,,,,,
COALINDIA.NS,2025-03-31,,,,0.13588924480964273,,,,,,,0.4879229643137273
COALINDIA.NS,2024-03-31,,,,0.15736918561720245,,,,0.22899416196067643,,,0.5483418637076115
COALINDIA.NS,2023-03-31,,,,0.14280059232841372,,,,0.1507762464041603,,,0.5728932782917607
COALINDIA.NS,2022-03-31,,,,0.0897130831084231,,,,0.09019735937640515,,,0.5197445688183969
COALINDIA.NS,2021-03-31,,,,,,,,,,,
JSWSTEEL.NS,2025-03-31,,,,,,,,,,,
JSWSTEEL.NS,2024-03-31,,,,0.03861558821724993,,,,0.22001945678752663,,,0.756308118388417
JSWSTEEL.NS,2023-03-31,,,,0.01963255289513829,,,,0.20194904253403956,,,0.7752868607813226
JSWSTEEL.NS,2022-03-31,,,,0.1051734229076011,,,,0.2168867852507825,,,0.7320100771051226
JSWSTEEL.NS,2021-03-31,,,,,,,,0.16337666397124276,,,0.5304254466136189
POWERGRID.NS,2025-03-31,,,,0.05832777385684318,,,,,,,0.1720822349820762
POWERGRID.NS,2024-03-31,,,,0.062071536222253434,,,,0.013136207777001698,,,0.18272153128783025
POWERGRID.NS,2023-03-31,,,,0.06112321307713158,,,,0.016028187869128793,,,0.1744348762408479
POWERGRID.NS,2022-03-31,,,,0.0659254550939761,,,,0.016055587184542974,,,0.15983639238476388
POWERGRID.NS,2021-03-31,,,,,,,,,,,
NTPC.NS,2025-03-31,,,,,,,,,,,
NTPC.NS,2024-03-31,,,,0.04334035538821113,,,,0.10377106608654035,,,0.3680151442980944
NTPC.NS,2023-03-31,,,,0.037758539181415154,,,,0.077077670732,,,0.38863809007659406
NTPC.NS,2022-03-31,,,,0.04002890951460671,,,,0.05798444110452128,,,0.3152434990978439
NTPC.NS,2021-03-31,,,,0.03668860233423126,,,,0.035233380507854295,,,0.2791023056016476
ADANIENT.NS,2025-03-31,,,,0.03582900876844205,,,,,,,0.4940797092737628
ADANIENT.NS,2024-03-31,,,,0.02016264977974185,,,,0.1159014843666641,,,0.599887203438522
ADANIENT.NS,2023-03-31,,,,0.01741478524441185,,,,0.11015598374474919,,,0.9003577127699048
ADANIENT.NS,2022-03-31,,,,0.007631275059529665,,,,0.12993735565941847,,,0.6810557252300727
ADANIENT.NS,2021-03-31,,,,,,,,,,,
ADANIPORTS.NS,2025-03-31,,,,0.08196354999840023,,,,,,,0.22518900338818032
ADANIPORTS.NS,2024-03-31,,,,0.06820371067863897,,,,0.3127846975395708,,,0.224613508465969
ADANIPORTS.NS,2023-03-31,,,,0.04625921104076232,,,,0.2677095919951267,,,0.181695264566334
ADANIPORTS.NS,2022-03-31,,,,0.049014293106080686,,,,0.27142295664518784,,,0.17032593000689566
ADANIPORTS.NS,2021-03-31,,,,,,,,,,,
BPCL.NS,2025-03-31,,,,0.06106976108219799,,,,,,,2.0160609229084674
BPCL.NS,2024-03-31,,,,0.1326901420453493,,,,0.12485323050967616,,,2.213654830171761
BPCL.NS,2023-03-31,,,,0.011327046358849312,,,,0.04982661946519205,,,2.4782726462926004
BPCL.NS,2022-03-31,,,,0.062291821787425206,,,,0.047176743092508064,,,1.8428974285153152
BPCL.NS,2021-03-31,,,,,,,,,,,
ONGC.NS,2025-03-31,,,,,,,,,,,
ONGC.NS,2024-03-31,,,,0.06930704782759832,,,,0.046152509918966134,,,0.8286627726789882
ONGC.NS,2023-03-31,,,,0.05939941541694863,,,,0.0446076263132877,,,1.0186110854705006
ONGC.NS,2022-03-31,,,,0.07776368507159108,,,,0.05079531828515747,,,0.8358544240146328
ONGC.NS,2021-03-31,,,,0.030011111073213644,,,,0.04529709815469261,,,0.5562820675963376
DRREDDY.NS,2024-03-31,,,,0.14369397034460335,,,,0.684502397307996,,,0.7203897625400627
DRREDDY.NS,2023-03-31,,,,0.14002311607126214,,,,0.6698471977977593,,,0.7639457642285011
DRREDDY.NS,2022-03-31,,,,0.08048438156317553,,,,0.6000539567731118,,,0.7321421863421065
DRREDDY.NS,2021-03-31,,,,0.06492875464705018,,,,0.5876771717308684,,,0.7146080281440802
DIVISLAB.NS,2025-03-31,,,,0.12939995275218522,,,,,,,0.5527994330262226
DIVISLAB.NS,2024-03-31,,,,0.10342598577892695,,,,0.7618616677440206,,,0.5071105365223012
DIVISLAB.NS,2023-03-31,,,,0.12632453771036775,,,,0.7589860793683774,,,0.5308539372532723
DIVISLAB.NS,2022-03-31,,,,0.22134685537106974,,,,0.7468460998406694,,,0.6579006199012913
DIVISLAB.NS,2021-03-31,,,,,,,,,,,
SUNPHARMA.NS,2024-03-31,,,,0.11205309252391214,,,,0.5868577094523376,,,0.5588209758435475
SUNPHARMA.NS,2023-03-31,,,,0.10494430579566749,,,,0.5401078896789206,,,0.5360037868021474
SUNPHARMA.NS,2022-03-31,,,,0.04688733660965271,,,,0.5393369643811657,,,0.5505228018332985
SUNPHARMA.NS,2021-03-31,,,,0.042913555893716156,,,,0.5408579666846617,,,0.4911288014065406
TATACONSUM.NS,2025-03-31,,,,0.03998007360133693,,,,,,,0.5509561669264312
TATACONSUM.NS,2024-03-31,,,,0.041052512870731674,,,,0.24625405143439155,,,0.5426602390926214
TATACONSUM.NS,2023-03-31,,,,0.052771169161720616,,,,0.3231887241009104,,,0.59882215392223
TATACONSUM.NS,2022-03-31,,,,0.044312821680883095,,,,0.3301745132848966,,,0.5846789335336087
TATACONSUM.NS,2021-03-31,,,,,,,,,,,
BRITANNIA.NS,2025-03-31,,,,0.2465031028845229,,,,,,,1.9839249650677995
BRITANNIA.NS,2024-03-31,,,,0.23582915636200125,,,,0.4000094780879831,,,1.8235631879879561
BRITANNIA.NS,2023-03-31,,,,0.24824543020639986,,,,0.3448943195134677,,,1.7091177753637445
BRITANNIA.NS,2022-03-31,,,,0.20256901112069092,,,,0.277792760059569,,,1.8525189939168984
BRITANNIA.NS,2021-03-31,,,,,,,,,,,
EICHERMOT.NS,2025-03-31,,,,0.17422420578772455,,,,,,,0.6821936520424915
EICHERMOT.NS,2024-03-31,,,,0.17299472974883615,,,,0.7442927231274048,,,0.701922740167408
EICHERMOT.NS,2023-03-31,,,,0.15178636540741466,,,,0.7423719790557589,,,0.7384188889884382
EICHERMOT.NS,2022-03-31,,,,0.10348750292420401,,,,0.7358414516643736,,,0.6250895778591309
EICHERMOT.NS,2021-03-31,,,,,,,,,,,
HDFCLIFE.NS,2025-03-31,,,,0.0051824842210438475,,,,0.0,,,0.27711394110063553
HDFCLIFE.NS,2024-03-31,,,,0.005200356407044818,,,,0.02722551865370136,,,0.33556428935949933
HDFCLIFE.NS,2023-03-31,,,,0.005515706163399414,,,,0.02852090476496604,,,0.2831721986780888
HDFCLIFE.NS,2022-03-31,,,,0.005750912838316703,,,,0.029656445101780293,,,0.2922960391993452
HDFCLIFE.NS,2021-03-31,,,,,,,,,,,
BAJAJFINSV.NS,2025-03-31,,,,0.01360300522693158,,,,,,,0.17478283519561402
BAJAJFINSV.NS,2024-03-31,,,,0.015146572238454312,,,,0.06730484431578904,,,0.17880626876790556
BAJAJFINSV.NS,2023-03-31,,,,0.015825239373736512,,,,0.07417442253281609,,,0.18210664966680534
BAJAJFINSV.NS,2022-03-31,,,,0.013654513366576476,,,,0.07476287832132762,,,0.18433474681810108
BAJAJFINSV.NS,2021-03-31,,,,,,,,,,,
HEROMOTOCO.NS,2025-03-31,,,,0.15422439761158027,,,,,,,1.4414568064044364
HEROMOTOCO.NS,2024-03-31,,,,0.14319045883823486,,,,0.5686012849871849,,,1.4449173491623648
HEROMOTOCO.NS,2023-03-31,,,,0.11748783189217056,,,,0.5796200447965321,,,1.4106149467555127
HEROMOTOCO.NS,2022-03-31,,,,0.10307143883525466,,,,0.5810046893927902,,,1.289133251981125
HEROMOTOCO.NS,2021-03-31,,,,,,,,,,,
GRASIM.NS,2025-03-31,,,,,,,,,,,
GRASIM.NS,2024-03-31,,,,0.013633835611404379,,,,0.029123325722256423,,,0.31504464983050817
GRASIM.NS,2023-03-31,,,,0.020246613758994045,,,,0.03849302010708441,,,0.34666048724124904
GRASIM.NS,2022-03-31,,,,0.02608816474019249,,,,0.035106777823225105,,,0.32782814399275895
GRASIM.NS,2021-03-31,,,,0.016089524436935603,,,,0.022504635602631707,,,0.2830798289438241
TITAN.NS,2025-03-31,,,,0.08209707973528181,,,,,,,1.4058356090240363
TITAN.NS,2024-03-31,,,,0.11080824088748019,,,,0.20345483359746433,,,1.4818066561014263
TITAN.NS,2023-03-31,,,,0.12026791992006809,,,,0.31869148503126965,,,1.4967620175406136
TITAN.NS,2022-03-31,,,,0.10252901764650373,,,,0.2844201189015759,,,1.355855430782297
TITAN.NS,2021-03-31,,,,,,,,,,,
BAJAJ-AUTO.NS,2025-03-31,,,,,,,,,,,
BAJAJ-AUTO.NS,2024-03-31,,,,0.19592061649530076,,,,0.4998692293478319,,,1.1128107200925994
BAJAJ-AUTO.NS,2023-03-31,,,,0.17247644540071635,,,,0.5957184063842534,,,1.0072594129458154
BAJAJ-AUTO.NS,2022-03-31,,,,0.17560972692197163,,,,0.6267946903567265,,,0.9152626753677814
BAJAJ-AUTO.NS,2021-03-31,,,,0.14454681026650132,,,,0.605857559034942,,,
CIPLA.NS,2025-03-31,,,,0.14102533926194746,,,,,,,0.7260644330227801
CIPLA.NS,2024-03-31,,,,0.1259726350961036,,,,0.655263095157318,,,0.7777605598417009
CIPLA.NS,2023-03-31,,,,0.09509837329720248,,,,0.6128655736903699,,,0.7627521443641034
CIPLA.NS,2022-03-31,,,,0.09286516572008832,,,,0.5781705700723808,,,0.7978769881097165
CIPLA.NS,2021-03-31,,,,,,,,,,,
UPL.NS,2025-03-31,,,,0.01019295016022363,,,,,,,0.5299538646848935
UPL.NS,2024-03-31,,,,-0.013707079706668495,,,,0.20776506065382772,,,0.492289767664999
UPL.NS,2023-03-31,,,,0.04030391636655114,,,,0.22964200638992063,,,0.5998622667283832
UPL.NS,2022-03-31,,,,0.04385636013981785,,,,0.1862020585638433,,,0.5560178521752803
UPL.NS,2021-03-31,,,,,,,,,,,
INDUSINDBK.NS,2025-03-31,,,,,,,,,,,
INDUSINDBK.NS,2024-03-31,,,,0.017428454813456076,,,,0.05743898853410595,,,0.057203887937332526
INDUSINDBK.NS,2023-03-31,,,,0.016257977766492966,,,,0.052805519605505225,,,0.05562613618993655
INDUSINDBK.NS,2022-03-31,,,,0.011953800959164209,,,,0.04789519440791155,,,0.05483830240475864
INDUSINDBK.NS,2021-03-31,,,,0.008074040927074467,,,,0.044264819532625004,,,0.05350897712585256
M&M.NS,2025-03-31,,,,0.046576871399295075,,,,,,,0.5718933793087101
M&M.NS,2024-03-31,,,,0.04768770710103181,,,,0.24425595299684433,,,0.5851835497926731
M&M.NS,2023-03-31,,,,0.04993643019339724,,,,0.2340434005691437,,,0.5781696859471362
M&M.NS,2022-03-31,,,,0.03777620025638551,,,,0.22499328021834122,,,0.5079490996641258
M&M.NS,2021-03-31,,,,,,,,,,,
TATAMOTORS.NS,2025-03-31,,,,0.0734995061298007,,,,,,,1.1536517343559352
TATAMOTORS.NS,2024-03-31,,,,0.08471015094103025,,,,0.148949064268347,,,1.1633502215861504
TATAMOTORS.NS,2023-03-31,,,,0.00718364700835256,,,,0.07513364768973514,,,1.02021299127015
TATAMOTORS.NS,2022-03-31,,,,-0.034606111010912134,,,,0.06940470890547948,,,0.8324822705031726
TATAMOTORS.NS,2021-03-31,,,,,,,,,,,
SBICARD.NS,2025-03-31,,,,0.02923772385110869,,,,,,,0.22618550692798012
SBICARD.NS,2024-03-31,,,,0.041392970373842874,,,,0.13284952028691846,,,0.22770947081572798
SBICARD.NS,2023-03-31,,,,0.049587050856329355,,,,0.13265881460234544,,,0.23443843922437224
SBICARD.NS,2022-03-31,,,,0.046643960491139135,,,,0.12932938086949394,,,0.24926728281772076
SBICARD.NS,2021-03-31,,,,,,,,,,,
AMBUJACEM.NS,2025-03-31,,,,0.05148445106399486,,,,,,,0.4163015543438473
AMBUJACEM.NS,2024-03-31,,,,0.05472465309326607,,,,0.1671987161590871,,,0.5024353802983592
AMBUJACEM.NS,2021-12-31,,,,0.06150658594625015,,,,0.14414907866656904,,,0.6315305591755174
AMBUJACEM.NS,2020-12-31,,,,0.059551820587250476,,,,0.09883964784105014,,,0.6065819585254036
SHREECEM.NS,2025-03-31,,,,0.039406832010377736,,,,,,,0.6767862006418698
SHREECEM.NS,2024-03-31,,,,0.08570313453034632,,,,0.3839108346834937,,,0.7299201136746172
SHREECEM.NS,2023-03-31,,,,0.04825331872101175,,,,0.3309933872409522,,,0.6623027165703271
SHREECEM.NS,2022-03-31,,,,0.0981915778765146,,,,0.32763734542428946,,,0.6141506462620553
SHREECEM.NS,2021-03-31,,,,,,,,,,,
DABUR.NS,2025-03-31,,,,0.10889597764454531,,,,,,,0.7739572013296961
DABUR.NS,2024-03-31,,,,0.12184877283656072,,,,0.5989612952201594,,,0.8202256478349076
DABUR.NS,2023-03-31,,,,0.12502590745673364,,,,0.5950717609087787,,,0.8368390485976285
DABUR.NS,2022-03-31,,,,0.14157806607171786,,,,0.5992138079356719,,,0.8798081815095897
DABUR.NS,2021-03-31,,,,,,,,,,,
PIDILITIND.NS,2025-03-31,,,,0.14818145419431367,,,,,,,0.9378252246195439
PIDILITIND.NS,2024-03-31,,,,0.14287732517070872,,,,0.5631095634069869,,,1.0230536312526075
PIDILITIND.NS,2023-03-31,,,,0.12097364185531238,,,,0.542319159488533,,,1.116541346239722
PIDILITIND.NS,2022-03-31,,,,0.12690292382419643,,,,0.5179504856225868,,,1.0382896752917834
PIDILITIND.NS,2021-03-31,,,,,,,,,,,
GAIL.NS,2025-03-31,,,,0.09350295718179212,,,,,,,1.0657517349207912
GAIL.NS,2024-03-31,,,,0.07937331513857387,,,,0.4664600071698193,,,1.0682442193432296
GAIL.NS,2023-03-31,,,,0.052105779557110155,,,,0.48402854869723955,,,1.3483351155006809
GAIL.NS,2022-03-31,,,,0.1269277770988635,,,,0.5111566559029985,,,0.9582914765419006
GAIL.NS,2021-03-31,,,,,,,,,,,
ABB.NS,2024-12-31,,,,0.15104431889070827,,,,0.35429530163428785,,,0.9754941559945542
ABB.NS,2023-12-31,,,,0.11290142248247689,,,,0.29627613012774073,,,0.9423235122745812
ABB.NS,2022-12-31,,,,0.10905826535726205,,,,0.24191289547478437,,,0.9120197719953252
ABB.NS,2021-12-31,,,,0.06437838949353007,,,,0.16846572539187438,,,0.8502714072297634
ABB.NS,2020-12-31,,,,,,,,,,,
LUPIN.NS,2025-03-31,,,,0.11236546768896157,,,,,,,0.7598767740185887
LUPIN.NS,2024-03-31,,,,0.07977937407645398,,,,0.4660285083497311,,,0.8191104121400932
LUPIN.NS,2023-03-31,,,,0.01873502837828831,,,,0.4154024689916723,,,0.7087484584593174
LUPIN.NS,2022-03-31,,,,-0.07002541562754053,,,,0.4256599768482239,,,0.7420662089470708
LUPIN.NS,2021-03-31,,,,,,,,,,,
ICICIPRULI.NS,2025-03-31,,,,0.00377267536948205,,,,-0.00021200454915555551,,,0.22525922504604304
ICICIPRULI.NS,2024-03-31,,,,0.0028450104548214494,,,,0.019787807243382503,,,0.2999819478324112
ICICIPRULI.NS,2023-03-31,,,,0.003179557802279676,,,,0.019882714225433123,,,0.1902806002109329
ICICIPRULI.NS,2022-03-31,,,,0.003105915475316088,,,,0.017209833130176436,,,0.25321063603666716
ICICIPRULI.NS,2021-03-31,,,,,,,,,,,
IDFCFIRSTB.NS,2024-03-31,,,,0.00993333919253671,,,,-0.0019431073589240792,,,0.0758911229366394
IDFCFIRSTB.NS,2023-03-31,,,,0.010358963451434321,,,,-0.010127558893463205,,,0.07167179253787863
IDFCFIRSTB.NS,2022-03-31,,,,0.0006958189278408992,,,,-0.019941804331702676,,,0.06993184489179773
IDFCFIRSTB.NS,2021-03-31,,,,0.0029629894126156765,,,,-0.02230405348581144,,,0.06402992211436635
AUROPHARMA.NS,2025-03-31,,,,,,,,,,,
AUROPHARMA.NS,2024-03-31,,,,0.07039857328942385,,,,0.5946421586496659,,,0.6368657273741217
AUROPHARMA.NS,2023-03-31,,,,0.048320393161291844,,,,0.6019813492056528,,,0.6171254994047379
AUROPHARMA.NS,2022-03-31,,,,0.07806650134486105,,,,0.6638522456998053,,,0.6888374174422759
AUROPHARMA.NS,2021-03-31,,,,0.15758378849878552,,,,0.5948120147728525,,,0.7254075516652543
MPHASIS.NS,2025-03-31,,,,0.1141867151855728,,,,,,,0.9546079801140821
MPHASIS.NS,2024-03-31,,,,0.11003494774822618,,,,0.47484960975179613,,,0.9397233790400417
MPHASIS.NS,2023-03-31,,,,0.1410851272225519,,,,0.5133762908331904,,,1.188556417659083
MPHASIS.NS,2022-03-31,,,,0.13302992224722912,,,,0.4882728420147592,,,1.1120568858133546
MPHASIS.NS,2021-03-31,,,,,,,,,,,
NAUKRI.NS,2025-03-31,,,,,,,,,,,
NAUKRI.NS,2024-03-31,,,,0.015937794257685944,,,,0.43039666933548965,,,0.070276604441418
NAUKRI.NS,2023-03-31,,,,-0.006447063164952802,,,,0.8302810171654182,,,0.14079525223406855
NAUKRI.NS,2022-03-31,,,,0.6229380533185529,,,,0.6980306830740527,,,0.07757821662754702
NAUKRI.NS,2021-03-31,,,,0.22379068224455748,,,,0.3962186308653908,,,0.17823529049271156
BANDHANBNK.NS,2025-03-31,,,,0.014337522006021126,,,,,,,0.07550378019782851
BANDHANBNK.NS,2024-03-31,,,,0.01253678532092416,,,,0.048802576116319295,,,0.07023248416727826
BANDHANBNK.NS,2023-03-31,,,,0.01406484806549132,,,,0.04776929110764526,,,0.07512308006179808
BANDHANBNK.NS,2022-03-31,,,,0.0009050242270245842,,,,0.043238447945510364,,,0.08299610597775423
BANDHANBNK.NS,2021-03-31,,,,,,,,,,,
PEL.NS,2025-03-31,,,,0.005113045760627304,,,,,,,0.0939099406688679
PEL.NS,2024-03-31,,,,-0.020380485442769807,,,,0.15488820289328734,,,0.09538236184250348
PEL.NS,2023-03-31,,,,0.11902475112283671,,,,0.18674252699870666,,,0.09589949680103772
PEL.NS,2022-03-31,,,,0.019255571906335762,,,,0.16354805322083837,,,0.07652465518427369
PEL.NS,2021-03-31,,,,,,,,,,,
MUTHOOTFIN.NS,2025-03-31,,,,0.040139367883497395,,,,,,,0.0971866908727726
MUTHOOTFIN.NS,2024-03-31,,,,0.044825479410988474,,,,0.14003367077359852,,,0.10088859246795513
MUTHOOTFIN.NS,2023-03-31,,,,0.04506982751607882,,,,0.13718540436976567,,,0.09619795251140002
MUTHOOTFIN.NS,2022-03-31,,,,0.05263111343430253,,,,0.11624056425877327,,,0.10431720155205283
MUTHOOTFIN.NS,2021-03-31,,,,,,,,,,,
APOLLOHOSP.NS,2025-03-31,,,,,,,,,,,
APOLLOHOSP.NS,2024-03-31,,,,0.0536378341918809,,,,0.16549772877855443,,,1.1258990873330905
APOLLOHOSP.NS,2023-03-31,,,,0.056772342283646846,,,,0.14272446249601464,,,1.1397995536395016
APOLLOHOSP.NS,2022-03-31,,,,0.07955204871394873,,,,0.12584687963946856,,,1.0954760236033552
APOLLOHOSP.NS,2021-03-31,,,,0.013173684164425797,,,,0.051941454185535224,,,0.9169024324016573
HAVELLS.NS,2025-03-31,,,,0.1066128096710866,,,,,,,1.5770449280599244
