Ticker,Date,Current Ratio,Quick Ratio,D/E,ROA,ROE,Interest Coverage,X1,X2,X3,X4,X5,Sentiment Score,macro_stress
HINDUNILVR.NS,2021-03-31,,,,,,,,,,,,0.0,0
BHARTIARTL.NS,2025-03-31,,,,0.0652384981425475,,,,,,,0.3363112712409431,0.0,0
BHARTIARTL.NS,2024-03-31,,,,0.0167974786910249,,,,0.0258038247051386,,,0.3373946923836582,0.0,0
BHARTIARTL.NS,2023-03-31,,,,0.0186862508205838,,,,0.0144407088411698,,,0.3115415513222035,0.0,1
BHARTIARTL.NS,2022-03-31,,,,0.0117003431814682,,,,-0.0003929537804958,,,0.3204866687198891,0.0,1
BHARTIARTL.NS,2021-03-31,,,,,,,,,,,,0.0,0
COALINDIA.NS,2025-03-31,,,,0.1358892448096427,,,,,,,0.4879229643137273,0.0,0
COALINDIA.NS,2024-03-31,,,,0.1573691856172024,,,,0.2289941619606764,,,0.5483418637076115,0.0,0
COALINDIA.NS,2023-03-31,,,,0.1428005923284137,,,,0.1507762464041603,,,0.5728932782917607,0.0,1
COALINDIA.NS,2022-03-31,,,,0.0897130831084231,,,,0.0901973593764051,,,0.5197445688183969,0.0,1
COALINDIA.NS,2021-03-31,,,,,,,,,,,,0.0,0
JSWSTEEL.NS,2025-03-31,,,,,,,,,,,,0.667,0
JSWSTEEL.NS,2024-03-31,,,,0.0386155882172499,,,,0.2200194567875266,,,0.756308118388417,0.667,0
JSWSTEEL.NS,2023-03-31,,,,0.0196325528951382,,,,0.2019490425340395,,,0.7752868607813226,0.667,1
JSWSTEEL.NS,2022-03-31,,,,0.1051734229076011,,,,0.2168867852507825,,,0.7320100771051226,0.667,1
JSWSTEEL.NS,2021-03-31,,,,,,,,0.1633766639712427,,,0.5304254466136189,0.667,0
POWERGRID.NS,2025-03-31,,,,0.0583277738568431,,,,,,,0.1720822349820762,-0.05,0
POWERGRID.NS,2024-03-31,,,,0.0620715362222534,,,,0.0131362077770016,,,0.1827215312878302,-0.05,0
POWERGRID.NS,2023-03-31,,,,0.0611232130771315,,,,0.0160281878691287,,,0.1744348762408479,-0.05,1
POWERGRID.NS,2022-03-31,,,,0.0659254550939761,,,,0.0160555871845429,,,0.1598363923847638,-0.05,1
POWERGRID.NS,2021-03-31,,,,,,,,,,,,-0.05,0
NTPC.NS,2025-03-31,,,,,,,,,,,,0.15,0
NTPC.NS,2024-03-31,,,,0.0433403553882111,,,,0.1037710660865403,,,0.3680151442980944,0.15,0
NTPC.NS,2023-03-31,,,,0.0377585391814151,,,,0.077077670732,,,0.388638090076594,0.15,1
NTPC.NS,2022-03-31,,,,0.0400289095146067,,,,0.0579844411045212,,,0.3152434990978439,0.15,1
NTPC.NS,2021-03-31,,,,0.0366886023342312,,,,0.0352333805078542,,,0.2791023056016476,0.15,0
ADANIENT.NS,2025-03-31,,,,0.035829008768442,,,,,,,0.4940797092737628,0.0,0
ADANIENT.NS,2024-03-31,,,,0.0201626497797418,,,,0.1159014843666641,,,0.599887203438522,0.0,0
ADANIENT.NS,2023-03-31,,,,0.0174147852444118,,,,0.1101559837447491,,,0.9003577127699048,0.0,1
ADANIENT.NS,2022-03-31,,,,0.0076312750595296,,,,0.1299373556594184,,,0.6810557252300727,0.0,1
ADANIENT.NS,2021-03-31,,,,,,,,,,,,0.0,0
ADANIPORTS.NS,2025-03-31,,,,0.0819635499984002,,,,,,,0.2251890033881803,0.0,0
ADANIPORTS.NS,2024-03-31,,,,0.0682037106786389,,,,0.3127846975395708,,,0.224613508465969,0.0,0
ADANIPORTS.NS,2023-03-31,,,,0.0462592110407623,,,,0.2677095919951267,,,0.181695264566334,0.0,1
ADANIPORTS.NS,2022-03-31,,,,0.0490142931060806,,,,0.2714229566451878,,,0.1703259300068956,0.0,1
ADANIPORTS.NS,2021-03-31,,,,,,,,,,,,0.0,0
BPCL.NS,2025-03-31,,,,0.0610697610821979,,,,,,,2.0160609229084674,0.4,0
BPCL.NS,2024-03-31,,,,0.1326901420453493,,,,0.1248532305096761,,,2.213654830171761,0.4,0
BPCL.NS,2023-03-31,,,,0.0113270463588493,,,,0.049826619465192,,,2.4782726462926004,0.4,1
BPCL.NS,2022-03-31,,,,0.0622918217874252,,,,0.047176743092508,,,1.8428974285153152,0.4,1
BPCL.NS,2021-03-31,,,,,,,,,,,,0.4,0
ONGC.NS,2025-03-31,,,,,,,,,,,,0.05,0
ONGC.NS,2024-03-31,,,,0.0693070478275983,,,,0.0461525099189661,,,0.8286627726789882,0.05,0
ONGC.NS,2023-03-31,,,,0.0593994154169486,,,,0.0446076263132877,,,1.0186110854705006,0.05,1
ONGC.NS,2022-03-31,,,,0.077763685071591,,,,0.0507953182851574,,,0.8358544240146328,0.05,1
ONGC.NS,2021-03-31,,,,0.0300111110732136,,,,0.0452970981546926,,,0.5562820675963376,0.05,0
DRREDDY.NS,2024-03-31,,,,0.1436939703446033,,,,0.684502397307996,,,0.7203897625400627,-0.2,0
DRREDDY.NS,2023-03-31,,,,0.1400231160712621,,,,0.6698471977977593,,,0.7639457642285011,-0.2,1
DRREDDY.NS,2022-03-31,,,,0.0804843815631755,,,,0.6000539567731118,,,0.7321421863421065,-0.2,1
DRREDDY.NS,2021-03-31,,,,0.0649287546470501,,,,0.5876771717308684,,,0.7146080281440802,-0.2,0
DIVISLAB.NS,2025-03-31,,,,0.1293999527521852,,,,,,,0.5527994330262226,0.5,0
DIVISLAB.NS,2024-03-31,,,,0.1034259857789269,,,,0.7618616677440206,,,0.5071105365223012,0.5,0
DIVISLAB.NS,2023-03-31,,,,0.1263245377103677,,,,0.7589860793683774,,,0.5308539372532723,0.5,1
DIVISLAB.NS,2022-03-31,,,,0.2213468553710697,,,,0.7468460998406694,,,0.6579006199012913,0.5,1
DIVISLAB.NS,2021-03-31,,,,,,,,,,,,0.5,0
SUNPHARMA.NS,2024-03-31,,,,0.1120530925239121,,,,0.5868577094523376,,,0.5588209758435475,0.0,0
SUNPHARMA.NS,2023-03-31,,,,0.1049443057956674,,,,0.5401078896789206,,,0.5360037868021474,0.0,1
SUNPHARMA.NS,2022-03-31,,,,0.0468873366096527,,,,0.5393369643811657,,,0.5505228018332985,0.0,1
SUNPHARMA.NS,2021-03-31,,,,0.0429135558937161,,,,0.5408579666846617,,,0.4911288014065406,0.0,0
